FullName,Winery,WineName,Region,RegionalVariety,VintageRating,VintageRatingCount,WineRating,WineRatingCount,WinePrice
Yves Cuilleron Saint-Joseph Lyseras 2014,Yves Cuilleron,Saint-Joseph Lyseras,Northern Rhône,White,4,103,3.9,816,23.25
Domaine Arretxea Hegoxuri 2014,Domaine Arretxea,Hegoxuri,,,4,103,3.9,618,23.11
Yalumba The Virgilius Viognier 2016,Yalumba,The Virgilius Viognier,Australian,Viognier,4,103,3.9,464,25
Mas Jullien Blanc 2013,Mas Jullien,Blanc,Languedoc-Roussillon,White,4,102,4,980,23.53
La Sorga Ginnungagap 2015,La Sorga,Ginnungagap,Languedoc-Roussillon,White,4,102,4,150,25.3
Tabarrini Adarmando 2014,Tabarrini,Adarmando,Central Italy,White,4,101,4,716,24.95
Domaine William Fèvre Chablis Premier Cru Fourchaume 2016,Domaine William Fèvre,Chablis Premier Cru Fourchaume,Burgundy,Chablis,4,101,4,1705,24.37
Ramos Pinto Douro Reserva Duas Quintas Branco 2015,Ramos Pinto,Douro Reserva Duas Quintas Branco,Northern Portugal,White,4,101,4,646,28.61
David & Nadia Chenin Blanc 2016,David & Nadia,Chenin Blanc,South African,Chenin Blanc,4,101,3.9,504,22.95
Sandhi Santa Barbara County Chardonnay 2011,Sandhi,Santa Barbara County Chardonnay,Californian,Chardonnay,4,101,4,3045,21.5
Envínate Palo Blanco 2017,Envínate,Palo Blanco,,,4,98,3.9,248,22.6
Giant Steps Sexton Vineyard Chardonnay 2016,Giant Steps,Sexton Vineyard Chardonnay,Australian,Chardonnay,4,98,3.9,548,25.33
Zidarich Malvasia 2012,Zidarich,Malvasia,Northern Italy,White,4,96,3.9,867,23.11
Julien Schaal Evidence Chardonnay 2016,Julien Schaal,Evidence Chardonnay,South African,Chardonnay,4,94,4,241,20.99
Marimar Estate Don Miguel Vineyard Albariño 2016,Marimar Estate,Don Miguel Vineyard Albariño,,,4,94,4,283,21.89
Philippe Foreau Vouvray Sec 2016,Philippe Foreau,Vouvray Sec,Loire,Chenin Blanc,4,91,3.9,1231,21.84
Quinta do Grifo (Terras do Grifo) Grande Reserva Branco 2016,Quinta do Grifo (Terras do Grifo),Grande Reserva Branco,Northern Portugal,White,4,91,4,394,20.16
Claude Riffault Les Boucauds Sancerre Blanc 2018,Claude Riffault,Les Boucauds Sancerre Blanc,Upper Loire Valley,White,4,90,4.1,1349,23.75
Olivier Leflaive Bourgogne 'Les Sétilles' 2018,Olivier Leflaive,Bourgogne 'Les Sétilles',Burgundy,White,3.9,93,3.9,7757,21.99
Joseph Burrier (Château de Beauregard) Pouilly-Fuissé 2016,Joseph Burrier (Château de Beauregard),Pouilly-Fuissé,Burgundy,Macônnais White,4,90,4.1,441,24.5
Hartmann Donà Donà Blanc 2009,Hartmann Donà,Donà Blanc,Northern Italy,White,4,90,4.1,373,20.84
Domaine Delaporte Monts Damnée Sancerre Blanc 2017,Domaine Delaporte,Monts Damnée Sancerre Blanc,Upper Loire Valley,White,4,89,4.1,397,20.92
Leon Barral Leon Barral Blanc 2015,Leon Barral,Leon Barral Blanc,Languedoc-Roussillon,White,4,90,3.9,593,22.6
Château Puech-Haut Saint-Drézéry Tête de Bélier Blanc 2014,Château Puech-Haut,Saint-Drézéry Tête de Bélier Blanc,Languedoc-Roussillon,White,4,88,4,604,21
Joachim Flick Hochheim Königin Victoriaberg Riesling Trocken 2016,Joachim Flick,Hochheim Königin Victoriaberg Riesling Trocken,German,Riesling,4,88,3.9,318,22.5
Domaine de l'Hortus Val de Montferrand Grande Cuvée Blanc 2015,Domaine de l'Hortus,Val de Montferrand Grande Cuvée Blanc,,,4,87,3.9,774,22
Domaine Jacqueson Rully 1er Cru 'Gresigny' 2015,Domaine Jacqueson,Rully 1er Cru 'Gresigny',Burgundy,Côte Chalonnaise White,4,87,4,400,22.68
Radikon Oslavje 2014,Radikon,Oslavje,Northern Italy,White,4,86,4.1,2259,21.76
La Chablisienne Chablis 1er Cru 'Fourchaume' 2017,La Chablisienne,Chablis 1er Cru 'Fourchaume',Burgundy,Chablis,4,85,4,3226,26.67
Yering Station Chardonnay 2016,Yering Station,Chardonnay,Australian,Chardonnay,4,85,3.6,762,25
Domaine Arnaud Lambert Clos David Saumur 2015,Domaine Arnaud Lambert,Clos David Saumur,Loire,Chenin Blanc,4,84,3.9,212,23.19
Chanson Chablis Premier Cru 'Montmains' 2012,Chanson,Chablis Premier Cru 'Montmains',Burgundy,Chablis,4,84,4,570,28.33
Battenfeld Spanier Mölsheim Riesling 2013,Battenfeld Spanier,Mölsheim Riesling,German,Riesling,4,82,4,396,24.79
Agro de Bazán Granbazán Don Álvaro de Bazán Albariño 2014,Agro de Bazán,Granbazán Don Álvaro de Bazán Albariño,Spanish,Albariño,4,82,4,132,20.16
Bargylus Grand Vin de Syrie Blanc 2013,Bargylus,Grand Vin de Syrie Blanc,,,4,82,4,368,20.08
Reyneke Reserve White 2016,Reyneke,Reserve White,South African,Sauvignon Blanc,4,80,4.1,449,26.49
Domaine Henri & Gilles Buisson Saint-Romain Sous la Velle 2015,Domaine Henri & Gilles Buisson,Saint-Romain Sous la Velle,Burgundy,Côte de Beaune White,4,80,3.9,442,27.76
Feudi Studi Arianiello 2012,Feudi Studi,Arianiello,Southern Italy,White,4,80,4,159,24.34
Trimbach Gewürztraminer Alsace Cuvée des Seigneurs de Ribeaupierre 2004,Trimbach,Gewürztraminer Alsace Cuvée des Seigneurs de Ribeaupierre,Alsace,Gewürztraminer,4,80,4,1067,29.99
Les Héritiers du Comte Lafon Les Maranches Mâcon-Uchizy 2011,Les Héritiers du Comte Lafon,Les Maranches Mâcon-Uchizy,Burgundy,Macônnais White,4,78,3.8,855,26
Jean-Claude Boisset Mâcon-Igé Château London 2017,Jean-Claude Boisset,Mâcon-Igé Château London,Burgundy,Macônnais White,4,78,3.8,767,21.49
Broglia Bruno Gavi 2016,Broglia,Bruno Gavi,Italian,Gavi,4,77,3.9,560,25.95
Domaine de Bellivière Jasnières 'Les Rosiers' 2016,Domaine de Bellivière,Jasnières 'Les Rosiers',Loire,Chenin Blanc,4,76,4,799,23.53
Moreau-Naudet Chablis 1er Cru 'Forêts' 2014,Moreau-Naudet,Chablis 1er Cru 'Forêts',Burgundy,Chablis,4,76,4,335,21.5
Montcalmès Coteaux du Languedoc Blanc 2014,Montcalmès,Coteaux du Languedoc Blanc,Languedoc-Roussillon,White,4,76,4,1415,28.23
Marc Kreydenweiss Wiebelsberg Grand Cru 2010,Marc Kreydenweiss,Wiebelsberg Grand Cru,Alsace,Riesling,4,76,4.1,1190,25.12
Chamonix Reserve Chardonnay 2015,Chamonix,Reserve Chardonnay,South African,Chardonnay,4,75,4,469,26.95
Terre del Sillabo Sauvignon 2011,Terre del Sillabo,Sauvignon,Central Italy,White,4,74,4,191,23.53
Sota els Àngels Meravelles Émporda 2015,Sota els Àngels,Meravelles Émporda,,,4,73,4.1,219,28.73
Faiveley Domaine de La Framboisière Clos Rochette Mercurey 2014,Faiveley,Domaine de La Framboisière Clos Rochette Mercurey,Burgundy,Côte Chalonnaise White,4,73,3.8,356,24.28
Domaine Sigalas Santorini Barrel 2016,Domaine Sigalas,Santorini Barrel,Greek Santorini,White,4,73,4,356,24.62
Bachelet-Monnot Bourgogne Blanc 2017,Bachelet-Monnot,Bourgogne Blanc,Burgundy,White,4,72,3.9,565,23.11
Joaquin Vino della Stella Fiano de Avellino 2015,Joaquin,Vino della Stella Fiano de Avellino,Southern Italy,White,4,72,4,486,27.5
Domaine de la Rectorie L'Argile Collioure 2017,Domaine de la Rectorie,L'Argile Collioure,Languedoc-Roussillon,White,4,72,4.1,816,21
Monte Da Cal Saturnino Grande Reserva Branco 2011,Monte Da Cal,Saturnino Grande Reserva Branco,Southern Portugal,White,4,69,3.9,179,20.88
Domaine de la Pinte Savagnin Arbois 2015,Domaine de la Pinte,Savagnin Arbois,Jura,White,4,69,3.9,885,23.11
Arnaldo-Caprai Cuvée Secrète Umbria 2016,Arnaldo-Caprai,Cuvée Secrète Umbria,Central Italy,White,4,69,3.9,360,27.35
Château d'Estoublon Alpilles 2015,Château d'Estoublon,Alpilles,,,4,68,4,473,21
Nals Margreid Baron Salvadori Chardonnay Riserva 2014,Nals Margreid,Baron Salvadori Chardonnay Riserva,Northern Italy,White,4,68,4,455,25.21
Domaine Daniel Seguinot Chablis 1er Cru 'Fourchaume' 2015,Domaine Daniel Seguinot,Chablis 1er Cru 'Fourchaume',Burgundy,Chablis,4,68,3.9,245,22
Joh. Jos. Prüm Bernkasteler Badstube Riesling Kabinett 2016,Joh. Jos. Prüm,Bernkasteler Badstube Riesling Kabinett,German,Riesling,4,67,4,608,20.65
Hogan Wines Chenin Blanc 2016,Hogan Wines,Chenin Blanc,South African,Chenin Blanc,4,67,4.1,241,26.99
Comte Lafond Sancerre Blanc 2018,Comte Lafond,Sancerre Blanc,Upper Loire Valley,White,4,67,4,3714,22.46
Dönnhoff Höllenpfad Riesling Trocken 2013,Dönnhoff,Höllenpfad Riesling Trocken,German,Riesling,4,67,4,636,29.99
Domaine de Bellivière Jasnières 'Les Rosiers' 2017,Domaine de Bellivière,Jasnières 'Les Rosiers',Loire,Chenin Blanc,4,66,4,799,21.76
Schäfer-Fröhlich Vulkangestein Riesling Trocken 2013,Schäfer-Fröhlich,Vulkangestein Riesling Trocken,German,Riesling,4,66,3.8,636,22.5
Champalou Les Fondraux Vouvray 2017,Champalou,Les Fondraux Vouvray,Loire,Chenin Blanc,4,65,3.9,497,22.32
Dirty & Rowdy Familiar Blanc 2015,Dirty & Rowdy,Familiar Blanc,Californian,White Blend,4,64,4,206,22
Marina Coppi Fausto 2014,Marina Coppi,Fausto,Northern Italy,White,4,64,4,468,28.95
Château d'Estoublon Alpilles 2016,Château d'Estoublon,Alpilles,,,4,62,4,473,21
Thorne & Daughters Paper Kite Old Vine Sémillon 2017,Thorne & Daughters,Paper Kite Old Vine Sémillon,,,4,62,4.2,148,27.99
Domaine du Closel - Château des Vaults Les Caillardières Savennières 2016,Domaine du Closel - Château des Vaults,Les Caillardières Savennières,Loire,Chenin Blanc,4,62,4.1,291,29.32
Olivier Rivière Trotamundos Bianco 2015,Olivier Rivière,Trotamundos Bianco,Spanish,Rioja White,4,61,4,70,27.68
Francois Villard Saint Joseph Fruit d'Avilleran 2017,Francois Villard,Saint Joseph Fruit d'Avilleran,Northern Rhône,White,4,61,4,257,20
Elephant Hill Reserve Chardonnay 2015,Elephant Hill,Reserve Chardonnay,New Zealand,Chardonnay,4,60,3.9,178,29.95
Philippe Foreau Vouvray Demi-Sec 2016,Philippe Foreau,Vouvray Demi-Sec,Loire,Chenin Blanc,4,60,4,753,25.12
Vincent Pinard Harmonie Sancerre 2014,Vincent Pinard,Harmonie Sancerre,Upper Loire Valley,White,4,59,4.1,465,26.89
Puzelat Bonhomme La Tesnière Touraine Blanc 2015,Puzelat Bonhomme,La Tesnière Touraine Blanc,,,4,59,3.9,245,24.41
Waterford Estate Chenin Blanc 2018,Waterford Estate,Chenin Blanc,South African,Chenin Blanc,4,58,4,75,24.48
Domaine de la Mordoree La Reine des Bois Lirac Blanc 2016,Domaine de la Mordoree,La Reine des Bois Lirac Blanc,Southern Rhône,White,4,57,3.9,667,22.95
Sumaridge Chardonnay 2015,Sumaridge,Chardonnay,South African,Chardonnay,4,57,4,516,21.8
Domaine de Pouilly Cuvée Prestige Pouilly-Fuisse 2016,Domaine de Pouilly,Cuvée Prestige Pouilly-Fuisse,Burgundy,White,4,57,4,307,27
Pierre Labet - François Labet Vieilles Vignes Chardonnay Bourgogne 2016,Pierre Labet - François Labet,Vieilles Vignes Chardonnay Bourgogne,Burgundy,White,4,57,3.7,833,29.95
Philippe Foreau Vouvray Demi-Sec 2015,Philippe Foreau,Vouvray Demi-Sec,Loire,Chenin Blanc,4,56,4,753,28.99
Chanson Pouilly-Fuissé 2015,Chanson,Pouilly-Fuissé,Burgundy,Macônnais White,4,56,3.9,691,23.27
Deux Montille Saint-Romain 'Le Jarron' 2014,Deux Montille,Saint-Romain 'Le Jarron',Burgundy,Côte de Beaune White,4,56,3.9,310,25.21
Domaine Cordier Père & Fils Mâcon Fuissé 2015,Domaine Cordier Père & Fils,Mâcon Fuissé,Burgundy,Macônnais White,4,55,3.8,222,21.67
Michel & Stéphane Ogier Viognier de Rosine 2017,Michel & Stéphane Ogier,Viognier de Rosine,Northern Rhône,White,4,55,3.8,961,20.83
Merlin Vieilles Vignes Mâcon La Roche Vineuse 2012,Merlin,Vieilles Vignes Mâcon La Roche Vineuse,Burgundy,Macônnais White,4,54,3.8,518,20.5
Viñátigo Vijariego Blanco 2016,Viñátigo,Vijariego Blanco,,,4,54,4,182,23.35
Weingut Knoll Ried Loibenberg Loibner Grüner Veltliner Smaragd 2009,Weingut Knoll,Ried Loibenberg Loibner Grüner Veltliner Smaragd,Austrian,Grüner Veltliner,4,54,4.2,1859,28.99
Henri Bourgeois Sancerre La Chapelle Des Augustins 2013,Henri Bourgeois,Sancerre La Chapelle Des Augustins,Upper Loire Valley,White,4,54,3.9,468,23.33
Marco de Bartoli Integer Zibibbo 2017,Marco de Bartoli,Integer Zibibbo,Southern Italy,White,4,53,3.9,349,29.25
Marcel Deiss Grasberg 2013,Marcel Deiss,Grasberg,,,4,53,4.1,569,29.41
Dr. Loosen Riesling Auslese Ürziger Würzgarten 2011,Dr. Loosen,Riesling Auslese Ürziger Würzgarten,German,Riesling,4,53,4.1,516,29.99
Gundog Wild Sémillon 2015,Gundog,Wild Sémillon,,,4,53,4.1,237,23.11
Domaine de Chassorney Bigotes 2014,Domaine de Chassorney,Bigotes,Burgundy,White,4,53,4,516,27.64
Baron Di Pauli Exilissi 2012,Baron Di Pauli,Exilissi,Northern Italy,White,4,52,4,258,29.41
Domaine des Malandes Chablis Premier Cru 'Vau de Vey' 2017,Domaine des Malandes,Chablis Premier Cru 'Vau de Vey',Burgundy,Chablis,4,52,4,680,25.6
Domaine Laurent Tribut Côte de Léchet Chablis Premier Cru 2016,Domaine Laurent Tribut,Côte de Léchet Chablis Premier Cru,Burgundy,Chablis,4,52,4,459,29.5
Karthäuserhof Eitelsbacher Karthäuserhofberg Riesling 2011,Karthäuserhof,Eitelsbacher Karthäuserhofberg Riesling,German,Riesling,4,52,4.1,343,21.99
Domaine du Tunnel Saint-Péray Roussanne 2017,Domaine du Tunnel,Saint-Péray Roussanne,Northern Rhône,Saint-Péray,4,52,4,543,27.88
Pierre Morey Bourgogne Chardonnay 2016,Pierre Morey,Bourgogne Chardonnay,Burgundy,White,4,51,3.9,987,27
Château de Chamirey Mercurey Blanc 2016,Château de Chamirey,Mercurey Blanc,Burgundy,Côte Chalonnaise White,4,51,3.8,493,24.32
Patrick Piuze Terroir de Chablis 2017,Patrick Piuze,Terroir de Chablis,Burgundy,Chablis,4,51,4,561,20
St. Urbans-Hof White Label Nik Weis Saarfeilser GG 2015,St. Urbans-Hof,White Label Nik Weis Saarfeilser GG,German,Riesling,4,51,4.1,244,20.8
Domaine Pierre Prieur & Fils La Damnée des Prieur Sancerre 2017,Domaine Pierre Prieur & Fils,La Damnée des Prieur Sancerre,Upper Loire Valley,White,4,51,3.9,382,21
Domaine Saumaize-Michelin Pouilly-Fuissé Clos Sur la Roche 2016,Domaine Saumaize-Michelin,Pouilly-Fuissé Clos Sur la Roche,Burgundy,Macônnais White,4,50,4,390,25
Christian Tschida Himmel Auf Erden Weiss 2018,Christian Tschida,Himmel Auf Erden Weiss,,,4,50,4.1,1161,22.94
Bret Brothers & The Soufrandière Terres de Vergisson Pouilly-Fuissé 2015,Bret Brothers & The Soufrandière,Terres de Vergisson Pouilly-Fuissé,Burgundy,Macônnais White,4,50,4,346,24.37
Albert Bichot Montagny Premier Cru 2015,Albert Bichot,Montagny Premier Cru,Burgundy,Côte Chalonnaise White,4,50,3.9,302,20.08
Domaine Stéphane Aladame Découverte Montagny 1er Cru 2015,Domaine Stéphane Aladame,Découverte Montagny 1er Cru,Burgundy,Côte Chalonnaise White,4,50,3.8,316,24.25
Les Héritiers du Comte Lafon Saint-Véran 2015,Les Héritiers du Comte Lafon,Saint-Véran,Burgundy,Macônnais White,4,50,4,204,29.36
Martin Codax Rias Baixas Albarino Vindel 2015,Martin Codax,Rias Baixas Albarino Vindel,Spanish,Albariño,4,49,4,251,22.9
Weingut Bründlmayer Riesling Steinmassel 2014,Weingut Bründlmayer,Riesling Steinmassel,Austrian,Riesling,4,49,3.9,638,22.6
Moreau-Naudet Chablis 1er Cru 'Forêts' 2015,Moreau-Naudet,Chablis 1er Cru 'Forêts',Burgundy,Chablis,4,48,4,335,25.21
Poeira Branco 2012,Poeira,Branco,Northern Portugal,White,4,48,4.1,400,24.25
Momento Chenin Blanc - Verdelho 2017,Momento,Chenin Blanc - Verdelho,South African,Chenin Blanc,4,47,4,382,23.68
Conceito Branco 2014,Conceito,Branco,Northern Portugal,White,4,47,4,475,27.77
Mac Forbes RS19 Riesling 2017,Mac Forbes,RS19 Riesling,Australian,Riesling,4,47,4,66,20.08
José Pariente Cuvée Especial Verdejo 2016,José Pariente,Cuvée Especial Verdejo,Spanish,Verdejo,4,47,4.1,472,20.19
La Meulière Chablis Monts de Milieu 1er Cru 2017,La Meulière,Chablis Monts de Milieu 1er Cru,Burgundy,Chablis,4,47,3.8,327,25.5
La Chablisienne Chablis 1er Cru 'Mont de Milieu' 2017,La Chablisienne,Chablis 1er Cru 'Mont de Milieu',Burgundy,Chablis,4,47,4,2283,26.67
Domaine du Tunnel Cuvée Prestige Saint-Péray 2016,Domaine du Tunnel,Cuvée Prestige Saint-Péray,Northern Rhône,Saint-Péray,4,46,4,253,27.28
Cornin Pouilly-Fuissé 2017,Cornin,Pouilly-Fuissé,Burgundy,Macônnais White,4,46,4,615,25.6
Minuty Blanc et Or 2015,Minuty,Blanc et Or,,,4,46,4,368,20.58
Domaine Sébastien Dampt Chablis 1er Cru 'Les Vaillons' 2017,Domaine Sébastien Dampt,Chablis 1er Cru 'Les Vaillons',Burgundy,Chablis,4,46,4,278,25
Les Héritiers du Comte Lafon Saint-Véran 2016,Les Héritiers du Comte Lafon,Saint-Véran,Burgundy,Macônnais White,4,46,4,204,21.84
Jean Chartron Rully 'Montmorin' 2017,Jean Chartron,Rully 'Montmorin',Burgundy,Côte Chalonnaise White,4,45,3.8,669,20.5
La Chablisienne Chablis 1er Cru 'Les Lys' 2014,La Chablisienne,Chablis 1er Cru 'Les Lys',Burgundy,Chablis,4,44,3.8,220,25
Pikes The Merle Riesling 2017,Pikes,The Merle Riesling,Australian,Riesling,4,44,4,277,23.9
Marcel Deiss Gruenspiel 2013,Marcel Deiss,Gruenspiel,,,4,44,4,399,26.05
Skerk Vitovska 2017,Skerk,Vitovska,Northern Italy,White,4,44,3.9,965,24.28
Château du Clos Pouilly-Fuissé 2015,Château du Clos,Pouilly-Fuissé,Burgundy,White,4,42,4.1,221,27
Domaine des Meix Saint-Aubin Premier Cru 'Les Murgers des Dents de Chien' Blanc 2014,Domaine des Meix,Saint-Aubin Premier Cru 'Les Murgers des Dents de Chien' Blanc,Burgundy,Côte de Beaune White,4,42,3.9,213,24.37
Michel Briday Rully 2017,Michel Briday,Rully,Burgundy,Côte Chalonnaise White,4,42,3.8,552,23.95
Robert-Denogent Vieilles Vignes Pouilly-Fuissé 'Les Reisses' 2015,Robert-Denogent,Vieilles Vignes Pouilly-Fuissé 'Les Reisses',Burgundy,Macônnais White,4,42,4,423,29.41
Domaine George Chablis Vieilles Vignes 2017,Domaine George,Chablis Vieilles Vignes,Burgundy,Chablis,4,42,3.8,295,22.03
Mas Jullien Blanc 2016,Mas Jullien,Blanc,Languedoc-Roussillon,White,4,41,4,980,26.89
Valdesil Pezas da Portela Godello 2016,Valdesil,Pezas da Portela Godello,,,4,41,4.1,866,23.32
Louis Max Rully Les Plantenays 2015,Louis Max,Rully Les Plantenays,Burgundy,Côte Chalonnaise White,4,41,3.9,122,28.33
Cave de Ribeauville Pinot Gris Alsace Grand Cru 'Gloeckelberg' 2010,Cave de Ribeauville,Pinot Gris Alsace Grand Cru 'Gloeckelberg',Alsace,Pinot Gris,4,41,4,199,29.5
Grosset Alea Riesling 2016,Grosset,Alea Riesling,Australian,Riesling,4,40,3.9,364,21.99
Château de Beaucastel Coudoulet de Beaucastel Côtes du Rhône Blanc 2009,Château de Beaucastel,Coudoulet de Beaucastel Côtes du Rhône Blanc,Southern Rhône,White,4,40,4,1055,24.49
Domaine Bachey-Legros Santenay 'Sous la Roche' 2016,Domaine Bachey-Legros,Santenay 'Sous la Roche',Burgundy,Côte de Beaune White,4,40,4.1,154,24.9
Domaine de Bellène Savigny-lès-Beaune 2017,Domaine de Bellène,Savigny-lès-Beaune,Burgundy,Côte de Beaune White,4,40,4,321,27.95
Alphonse Mellot Les Pénitents Chardonnay 2015,Alphonse Mellot,Les Pénitents Chardonnay,,,4,40,3.7,651,20.83
Marchesi Incisa della Rocchetta Roero Arneis 2015,Marchesi Incisa della Rocchetta,Roero Arneis,Northern Italy,White,4,39,3.9,294,24.95
Weingut Gunderloch Rothenberg Riesling Spätlese 2015,Weingut Gunderloch,Rothenberg Riesling Spätlese,German,Riesling,4,39,4,310,26.5
Colterenzio (Schreckbichl) Lafóa Sauvignon 2018,Colterenzio (Schreckbichl),Lafóa Sauvignon,Northern Italy,White,4,39,4.1,2660,24.38
Coronica Gran Malvazija 2016,Coronica,Gran Malvazija,,,4,39,3.9,304,23.11
Villa Huesgen Enkircher Steffensberg Riesling Kabinett Feinherb 2014,Villa Huesgen,Enkircher Steffensberg Riesling Kabinett Feinherb,German,Riesling,4,39,3.9,513,24.95
Dr. Loosen Riesling Spätlese Erdener Treppchen 2012,Dr. Loosen,Riesling Spätlese Erdener Treppchen,German,Riesling,4,39,4,572,24.95
Firriato Favinia La Muciara 2017,Firriato,Favinia La Muciara,Southern Italy,White,4,39,3.8,419,28.98
Goisot Gueules de Loup Bourgogne Côtes d'Auxerre 2014,Goisot,Gueules de Loup Bourgogne Côtes d'Auxerre,Burgundy,White,4,38,4,408,20.16
Jean Vincent Sancerre 2017,Jean Vincent,Sancerre,Upper Loire Valley,White,4,38,3.9,341,25.75
Howard Park Miamup Chardonnay 2015,Howard Park,Miamup Chardonnay,Australian,Chardonnay,4,38,3.7,350,26.95
Villa Wolf Forster Pechstein Riesling Dry 2016,Villa Wolf,Forster Pechstein Riesling Dry,German,Riesling,4,37,4,240,22.5
Jean-Baptiste Adam Cuvée Jean-Baptiste Kaefferkopf Grand Cru Riesling 2012,Jean-Baptiste Adam,Cuvée Jean-Baptiste Kaefferkopf Grand Cru Riesling,Alsace,Riesling,4,37,3.9,366,28.7
Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Kabinett 2017,Joh. Jos. Prüm,Wehlener Sonnenuhr Riesling Kabinett,German,Riesling,4,37,4.1,1758,27.5
Antoine Arena Carco Patrimonio Blanc 2017,Antoine Arena,Carco Patrimonio Blanc,,,4,37,3.9,692,22.6
Château de Chamilly Montagny 1er Cru 'Les Burnins' 2015,Château de Chamilly,Montagny 1er Cru 'Les Burnins',Burgundy,Côte Chalonnaise White,4,36,4,160,28.5
Gabriëlskloof Magdalena 2016,Gabriëlskloof,Magdalena,,,4,36,4,118,25.16
Domaine Oudin Les Serres Chablis 2017,Domaine Oudin,Les Serres Chablis,Burgundy,Chablis,4,36,3.9,279,24.95
Nikalas Marani Mtsvane 2017,Nikalas Marani,Mtsvane,,,4,36,4,66,27.95
Domaine de la Pinte Savagnin Arbois 2013,Domaine de la Pinte,Savagnin Arbois,Jura,White,4,36,3.9,885,27
Bodegas El Paraguas La Sombrilla 2016,Bodegas El Paraguas,La Sombrilla,,,4,36,4.1,74,28.9
Zidarich Prulke 2016,Zidarich,Prulke,Northern Italy,White,4,35,4,580,24.28
Bott-Geyl Riesling Alsace Grand Cru 'Schoenenbourg' 2014,Bott-Geyl,Riesling Alsace Grand Cru 'Schoenenbourg',Alsace,Riesling,4,35,4,210,29.41
Can Ràfols dels Caus Pairal Xarel-lo 2015,Can Ràfols dels Caus,Pairal Xarel-lo,,,4,35,4,589,20.25
Louis Max Mercurey Les Rochelles 2016,Louis Max,Mercurey Les Rochelles,Burgundy,Côte Chalonnaise White,4,34,3.7,300,25.83
Bott-Geyl Riesling Alsace Grand Cru 'Schoenenbourg' 2012,Bott-Geyl,Riesling Alsace Grand Cru 'Schoenenbourg',Alsace,Riesling,4,34,4,210,27.99
Rietsch Riesling Alsace Grand Cru 'Zotzenberg' 2015,Rietsch,Riesling Alsace Grand Cru 'Zotzenberg',Alsace,Riesling,4,34,4,76,20.92
Ettore Sammarco Vigna Grotta Piana Ravello Costa d'Amalfi 2016,Ettore Sammarco,Vigna Grotta Piana Ravello Costa d'Amalfi,Southern Italy,White,4,34,4,186,21.42
Marisa Cuomo Ravello Costa d'Amalfi 2018,Marisa Cuomo,Ravello Costa d'Amalfi,Southern Italy,White,4,34,3.9,711,20.41
Rall Grenache Blanc 2016,Rall,Grenache Blanc,,,4,34,3.9,122,24.95
